tokenized_text,homophobia,obscene,insult,racism,misogyny,xenophobia
"['tropar', 'urso', 'ir', 'fuder', 'Geh', 'lgd', 'baile', 'urubu']",False,True,False,False,False,False
"['denise', 'Pires', 'reitorar', 'ufrj', 'dizer', 'universidade', 'correr', 'risco', 'parar', 'caso', 'receber', 'verba', 'mec', 'custeio', 'serviço', 'segurança', 'limpezar', 'enquanto', 'ministro', 'educação', 'preocupar', 'chamar', 'Paulo', 'freire', 'feio', 'prioridade']",False,False,False,False,False,False
"['começar', 'juntar', 'dinheiro', 'pro', 'show', 'metallico', 'espero', 'pqp']",False,False,False,False,False,False
"['pagar', 'pau', 'demais', 'pro', 'estilo', 'Seulgi', 'Lisa', 'Mds', 'mulher', 'quisessem', 'apontar', 'jogar', 'chão', 'pra', 'passar', 'cima']",False,False,False,False,False,False
"['tomar', 'lavem', 'cabelo', 'salão', 'água', 'quente', 'tomar', 'grau']",False,False,False,False,False,False
"['pretinho', 'pagodeiro', 'dentro']",False,False,False,False,False,False
"['acne', 'desgraçar', 'foliculite', 'desgraçar', 'cravo', 'desgraçado']",False,False,False,False,False,False
"['porra', 'celular', 'desligar', 'tar', 'carregar', 'assim', 'desligar']",False,False,False,False,False,False
"['fazer', 'exatamente', 'dizer', 'fazer', 'kkkk', 'pau']",False,True,False,False,False,False
"['viagem', 'maionese']",False,False,False,False,False,False
"['ruim', 'desempregar', 'pai', 'toxico', 'caralho']",False,False,True,False,False,False
"['ir', 'foder', 'menino']",False,True,True,False,False,False
"['problema', 'algum', 'pessoa', 'vacar', 'complexo', 'superioridade', 'porra', 'cidade', 'pequeno', 'onde', 'todo', 'poder', 'conviver', 'ter', 'comunhão', 'massa', 'dar', 'bem', 'querer', 'achar', 'outro', 'vez', 'sinto', 'faltar', 'cidade', 'onde', 'terço']",False,False,False,False,False,True
"['sim', 'mano', 'kkkkkkk']",False,False,False,False,False,False
"['jame', 'tar', 'ter', 'gay', 'panic', 'dentro', 'certeza', 'caralho', 'olhar', 'ler', 'lir']",False,False,False,False,False,False
"['carair', 'ninguém', 'pra', 'jogar', 'time', 'agora', 'pessoa', 'amo', 'algo', 'certo']",False,False,False,False,False,False
"['baiano', 'engraçar', 'kkkkkkkkkkkkk', 'vtnc']",False,False,False,False,False,True
"['leal', 'lir', 'gostoso', 'pau', 'duro', 'lipe', 'calvo', 'pau', 'murchar', 'provo']",False,True,True,False,False,False
['verme'],False,False,True,False,False,False
"['ir', 'cai', 'bundo']",False,True,False,False,False,False
"['kkkk', 'porra', 'ir', 'levar', 'pra', 'disney', 'uruguaiana']",False,False,False,False,False,False
"['coisa', 'fico', 'puta', 'qnd', 'dizer', 'prazer', 'conhecer', 'alguem', 'pessoa', 'responder', 'satisfação', 'prazer', 'vir', 'block', 'fudir']",False,False,True,False,False,False
"['puta', 'cmg']",False,False,False,False,False,False
"['gnt', 'serio', 'achar', 'ridicular', 'apaixonar', 'famosoto', 'chorar', 'querer', 'Kelbert', 'em otasse']",False,False,False,False,False,False
"['bolo', 'quicar', 'chão', 'achar', 'andreo', 'dar', 'toque', 'banheira', 'tar', 'puto']",False,False,False,False,False,False
"['jogada', 'caralho']",False,False,False,False,False,False
"['chatar', 'hoje', 'pqp']",False,False,False,False,False,False
"['porra', 'lindo']",False,False,False,False,False,False
"['dener', 'iludir', 'fiquei', 'esperar', 'atoa', 'fdp']",False,False,True,False,False,False
"['dia', 'jornada', 'carioca', 'cirurgia', 'plástico', 'Baker', 'Gordon', 'symposiunr', 'breve', 'conteúdo', 'inéditar', 'todo', 'novidade', 'evento', 'sbcp_rj']",False,False,False,False,False,False
"['kkkkkkkkk', 'lixo', 'fodar']",False,False,False,False,False,False
"['puta', 'merdo', 'tocar', 'night', 'fever', 'bee', 'gees', 'agora', 'nunca', 'tão', 'empoderar']",False,False,False,False,False,False
"['porta', 'abrir', 'fechar']",False,False,False,False,False,False
"['mentir', 'mentiroso', 'caralho', 'all', 'men', 'lie']",False,False,True,False,False,False
"['caraio', 'Kkkkkkktão', 'quebrar', 'hein']",False,False,False,False,False,False
"['sufocar', 'porra']",False,True,False,False,False,False
"['remédio', 'bom', 'pra', 'fdp']",False,False,False,False,False,False
"['fico', 'puto', 'dms', 'falar', 'hamlet', 'segundo', 'livro', 'fav', 'saber', 'mostre', 'algum', 'respeito']",False,False,False,False,False,False
"['cuceto', 'desejar', 'twitter', 'ir', 'falar', 'porra', 'gostoso', 'macho', 'foder', 'aqui']",False,True,False,False,False,False
"['estômago', 'dar', 'tilti', 'dnv', 'pqp']",False,False,False,False,False,False
"['hoje', 'paz', 'vagabur', 'querer', 'tirar', 'eu', 'amarrar']",False,False,True,False,False,False
"['carai', 'tentar', 'ano', 'conseguir']",False,False,False,False,False,False
"['aborrecir', 'caralho']",False,False,False,False,False,False
"['pai', 'amigo', 'meter', 'pau', 'bolsonaro', 'Trump', 'amo', 'demais']",False,True,False,False,False,False
"['amo', 'mundo', 'fdp']",False,False,False,False,False,False
"['falar', 'corro']",False,False,False,False,False,False
['viar'],True,False,False,False,False,False
"['ferrar', 'cabelo', 'Pinto', 'castanho', 'novo', 'finjo', 'acontecer']",False,False,False,False,False,False
"['caminho', 'inevitável']",False,False,False,False,False,False
"['filha', 'chá', 'buceto', 'falha', 'digo']",False,True,False,False,False,False
"['querer', 'dou', 'mundo', 'puta', 'merdo']",False,False,False,False,False,False
"['silencio', 'criar', 'rede', 'social']",False,False,False,False,False,False
"['querer', 'Macaco', 'pra', 'ajudar', 'banho', 'dog']",False,False,False,False,False,False
"['sco', 'mama', 'aqui', 'chupar', 'alifémorri', 'kkkkkkkkkkkkkkkkk']",False,True,False,False,False,False
"['sa', 'de aqui', 'caralho', 'vao', 'privado']",False,False,False,False,False,False
"['pai', 'torturar', 'matar', 'próprio', 'filha', 'ano', 'ano', 'seis', 'ano', 'pegar', 'arrombar', 'de esse', 'amarrar', 'praça', 'deixar', 'sofrer', 'pra', 'sempre', 'tirar', 'vida']",False,False,True,False,False,False
['caralho'],False,False,False,False,False,False
"['tnc', 'virar', 'babar', 'prender']",False,False,False,False,False,False
"['Boiola', 'caralho']",True,True,False,False,False,False
"['amizade', 'caralho', 'final', 'conta', 'sozinho', 'nho']",False,False,False,False,False,False
"['mulher', 'começo', 'tar', 'vibe', 'taoer', 'bom', 'sabeai', 'meio', 'pro', 'fim', 'Kkkainda', 'ouvir', 'macho', 'dizer', 'pinto', 'ficar', 'tão', 'duro']",False,True,False,False,False,False
"['doce', 'admitir', 'ir']",False,True,True,False,False,False
"['reação', 'ver', 'foto', 'ontem', 'noite', 'bom', 'pqp', 'kkkkk']",False,False,False,False,False,False
"['tudo', 'negro', 'ir', 'admitir', 'gente']",False,False,False,False,False,False
"['ir', 'tomar', 'gordo', 'arrombar']",False,True,True,False,False,False
"['dar', 'pro', 'kkkk', 'lum', 'amigo', 'lum', 'assim', 'pra', 'defender', 'pra', 'matar', 'saudade', 'pau', 'gostoso']",False,True,False,False,False,False
"['cadê', 'snap', 'vaca']",False,False,True,False,False,False
"['técnico', 'sacolas', 'saco', 'lixo', 'aplicar', 'pressão', 'vácuo', 'zelador', 'prédio', 'vez', 'fazer', 'aqui', 'jogar', 'Youtube', 'bem', 'simples']",False,False,False,False,False,False
"['coisa', 'feio']",False,False,True,False,False,False
"['pai', 'viajar', 'deixar', 'pendurar', 'lar', 'porta', 'sala', 'bilhete', 'dar', 'pra', 'mãe', 'carair']",False,False,False,False,False,False
['sofia'],False,False,False,False,False,False
"['selvar', 'nego']",False,False,False,False,False,False
"['caralho', 'coração', 'parar', 'minuto']",False,False,False,False,False,False
"['jisung', 'mto', 'viadinho']",True,False,False,False,False,False
"['quase', 'enfiei', 'taco', 'sinuco', 'de aquele', 'fdp', 'ontemn', 'foder']",False,True,True,False,False,False
"['de isso', 'morro', 'raiva', 'eu']",False,False,False,False,False,False
"['humanidade', 'acabar', 'cara', 'pagar', 'pra', 'ver', 'nude', 'guria', 'aleator', 'face', 'mano', 'pagar', 'pra', 'ver', 'foto', 'pqp', 'poder', 'tao', 'filho', 'puta', 'inutel', 'assim']",False,False,True,False,False,False
"['baile', 'papito']",False,False,False,False,False,False
"['fazer', 'churra', 'aqui', 'hoje', 'friacar', 'vtnc']",False,False,False,False,False,False
"['orgulho', 'porra']",False,False,False,False,False,False
"['frio', 'querer', 'leite', 'quente', 'vaca']",False,False,False,False,False,False
"['muleque', 'porra']",False,False,True,False,False,False
"['nada', 'certo', 'pqp']",False,False,False,False,False,False
"['mano', 'pau']",False,False,False,False,False,False
['mãe'],False,True,True,False,False,False
"['ainda', 'cima', 'tremenda', 'gatapra', 'piorar', 'situação', 'mulher', 'feio', 'tar', 'tudo', 'certomulher', 'bonito', 'mexer', 'coração']",False,False,False,False,True,False
"['achar', 'parceiro', 'bonito', 'mina', 'curtar', 'mulher', 'achar', 'achar', 'gostar', 'pau', 'resto', 'humanos', 'parceiro']",False,True,True,False,False,False
"['sulista', 'odiar', 'sulista', 'reparação', 'histórico']",False,False,False,False,False,True
"['caralho', 'demorar', 'dms', 'pro', 'cachorro', 'sair', 'pet', 'shop']",False,False,False,False,False,False
"['kkkkk', 'mano', 'gente', 'tentar', 'estudar', 'fazer', 'um', 'porra', 'de esse']",False,False,False,False,False,False
"['animo', 'pra', 'vdd', 'parecer', 'mulher', 'caverno', 'todo', 'feia', 'pqp']",False,False,False,False,False,False
"['ir', 'trabalhar', 'vagabur']",False,False,True,False,False,False
"['automatikkkkkkkkkkkkkmuleque', 'chato', 'porra', 'querer', 'roubar', 'negócio']",False,False,True,False,False,False
"['enchio', 'porra', 'saco', 'desde', 'começo']",False,True,True,False,False,False
"['apagar', 'feio']",False,False,True,False,False,False
"['kct', 'ridículo']",False,False,False,False,False,False
"['lendar', 'viar', 'kkkk']",True,False,True,False,False,False
"['caralho', 'vizinho', 'insuportável', 'puta', 'merdo']",False,True,True,False,False,False
"['acreditar', 'conseguir', 'tirar', 'foto', 'brabo', 'agradecer', 'foda', 'show', 'picar']",False,True,False,False,False,False
"['patrulha', 'dar', 'tweet', 'mandar', 'veterano', 'tomar', 'kkkk', 'gente', 'olhar', 'falta', 'fazer']",False,True,False,False,False,False
"['bom', 'gosto', 'pqp']",False,False,False,False,False,False
"['maioria', 'torcido', 'imundo', 'puxa', 'saco', 'jogador', 'honra', 'histório', 'clube', 'achar', 'grande', 'torcido', 'mundo', 'porrar', 'nenhum']",False,False,True,False,False,False
"['Moro', 'pqp', 'lugar', 'mil', 'habitante']",False,False,False,False,False,False
"['chuva', 'fdp', 'mané', 'grr']",False,False,False,False,False,False
"['churrasco', 'pau', 'pegar']",False,True,False,False,False,False
"['Internet', 'lentonar', 'vtnc']",False,False,False,False,False,False
"['sonho', 'pqp']",False,False,False,False,False,False
"['idiota', 'tristir', 'dms']",False,False,False,False,False,False
"['câmerar', 'fur', 'casa', 'fudir']",False,False,False,False,False,False
"['esquecer', 'pessoa', 'mãe', 'tnc']",False,False,False,False,False,False
"['ir', 'muleke', 'porra', 'Esmurra', 'Cara', 'vez', 'pegar', 'mão', 'vamo', 'sair', 'soco', 'caralho', 'soca', 'gostar', 'vir', 'tudo', 'monstro', 'sair', 'jaula']",False,False,True,False,False,False
"['paro', 'vejo', 'quão', 'idiota', 'pqp']",False,False,False,False,False,False
"['caralho', 'ressaca']",False,False,False,False,False,False
"['tiro', 'cara', 'de esse', 'vagabur']",False,False,True,False,False,False
"['olhar', 'deuso', 'perfeito', 'Caralho', 'Mina']",False,False,False,False,False,False
"['olhar', 'cara', 'aqui', 'twitter', 'conseguir', 'fazer', 'mano', 'cara', 'tóxico', 'demais', 'ninguém', 'saber', 'passar', 'cabeça', 'outro', 'falar', 'par', 'merda', 'pra', 'pessoa', 'cês', 'caráter', 'lixo', 'namoral']",False,False,True,False,False,False
"['mau', 'tudo', 'perto', 'período', 'eleição', 'inclusive', 'vir', 'papinho', 'ahhh', 'ir', 'votar', 'nulo', 'feio', 'bobo', 'todo', 'mundo', 'meter', 'pau', 'em ele']",False,False,True,False,False,False
"['hoje', 'sensacional', 'mulato', 'natasha', 'Medeiros', 'apanhar', 'toma', 'levar', 'leite', 'cara', 'ceeeeno', 'querer', 'ver', 'assino']",False,True,False,True,True,False
"['comida', 'mãe', 'bom', 'dmal', 'pqp']",False,False,False,False,False,False
"['sonho', 'principalmente', 'trabalhar', 'centro', 'pois', 'parecer', 'filme', 'quase', 'matar', 'diversos', 'crise', 'empresa', 'Merdq', 'Faculdade', 'casa', 'longe', 'trânsito', 'tr', 'metrô', 'mau', 'ainda', 'caro', 'totalmente', 'frustar']",False,False,False,False,False,False
"['hoje', 'maria', 'flor']",False,False,False,False,False,False
"['dizer', 'tudo', 'dificil', 'ir', 'panfletar', 'hidden', 'legacy', 'kkkkk', 'autora', 'conseguir', 'fazer', 'novo', 'universo', 'personagem', 'principal', 'em aquele', 'vibe', 'puta', 'parir', 'mulherão', 'poho']",False,False,False,False,False,False
"['famoso', 'fogo']",False,True,False,False,False,False
"['total', 'contra', 'violência', 'sempre', 'bom', 'ver', 'branco', 'racista', 'filho', 'putar', 'tomar', 'um', 'cara', 'puto', 'tesão']",False,True,True,True,False,False
"['carioca', 'golpe']",False,False,False,False,False,False
"['porra', 'Kkkkkkkkkkkkkkkk']",False,False,False,False,False,False
"['fracassar', 'Mike', 'Will', 'bloquear', 'postei', 'video', 'homem', 'balaçar', 'rola', 'post', 'kkkkkk']",False,True,True,False,False,False
"['saber', 'fudir', 'vida', 'sentimental']",False,False,False,False,False,False
"['nervoso', 'pssar', 'em esse', 'jogo', 'Brasil', 'pqp']",False,False,False,False,False,False
"['booooaaar', 'porra', 'menos', 'cão', 'pra', 'atentar']",False,False,True,False,False,False
"['caralho', 'chorar', 'ver', 'video', 'saber', 'pessoa', 'Kkkkkkkkkkk']",False,False,False,False,False,False
"['caralho', 'gato']",False,False,False,False,False,False
"['loonar', 'ir', 'pro', 'isac', 'ir', 'ter', 'hyunjin', 'comer', 'todo', 'mundovão', 'interação', 'outro', 'ggsvária', 'fotos', 'zoeirinho', 'pra', 'gente', 'matar', 'saudadeeu', 'feliz', 'demaissssssss']",False,True,False,False,False,False
"['hoje', 'resenhar', 'derick', 'saber', 'ir', 'tempo', 'feio', 'elloá', 'perco', 'nada', 'kkk']",False,False,False,False,False,False
"['lavar', 'louça', 'casa', 'sogro', 'em esse', 'frio', 'caraio', 'bernardo', 'casar']",False,False,False,False,False,False
"['mano', 'porra', 'kkkkkkk']",False,False,False,False,False,False
"['Rio', 'Janeiro', 'feio', 'hoje', 'frio', 'cor']",False,False,False,False,False,False
"['par', 'porra', 'inveja']",False,False,False,False,False,False
"['kkkk', 'porra', 'bandono']",False,False,True,False,False,False
"['edgar', 'poeta', 'nao', 'sqn', 'voce', 'car', 'pal']",False,False,True,False,False,False
"['caralho', 'filha', 'putar', 'ir', 'fode', 'merdar', 'vamo', 'Braskl', 'ako', 'filha', 'puto']",False,True,True,False,False,False
"['imaginar', 'porra', 'todo', 'cara', 'comentar', 'proximo', 'vídeo', 'querer', 'fazer']",False,True,False,False,False,False
"['ir', 'foder']",False,True,True,False,False,False
"['show', 'ficar', 'história', 'coração', 'muito', 'amo']",False,False,False,False,False,False
"['ir', 'tomar']",False,True,True,False,False,False
"['parabém', 'competição', 'fazer', 'clube', 'europeu', 'ficar', 'olho', 'gordo', 'futuro', 'craque', 'mengão']",False,False,False,False,False,False
"['mau', 'senado', 'acovardar', 'gostar', 'fazer', 'crítica', 'seletivo', 'pensar', 'holofote', 'imprensar', 'esquedirta', 'alcolumbre', 'dizer', 'moro', 'senador', 'ser', 'cassar', 'contra', 'pulha', 'engavetar', 'tudo', 'tropar', 'fdp']",False,False,True,False,False,False
"['nunca', 'compr', 'havaiano', 'branco', 'odeio', 'roupa', 'branco', 'tênis', 'branco', 'tênis', 'branco', 'porra', 'sujo', 'toa']",False,False,False,False,False,False
"['caraio', 'fiquei', 'tristir']",False,False,False,False,False,False
"['absurdo', 'revoltante']",False,False,False,False,False,False
"['vontade', 'comer', 'açaí', 'pqp']",False,False,False,False,False,False
"['man', 'negão', 'dar', 'um', 'murro', 'em ele', 'satisfatório', 'favor', 'violência', 'pqp', 'caso', 'necessário']",False,False,True,False,False,False
"['roberto', 'perfazer', 'caralho']",False,False,False,False,False,False
"['soso', 'cmg']",False,False,False,False,False,False
"['agora', 'nãonpoder', 'denunciar', 'crime', 'porque', 'senão', 'gente', 'celebrar']",False,False,False,False,False,False
"['toda', 'vez', 'papo', 'gordar', 'enxerga', 'chegar', 'pra', 'falar', 'corpo', 'ir', 'tomar', 'mano', 'querer', 'chorar']",False,False,True,False,False,False
"['dois', 'corno', 'foder']",False,True,True,False,False,False
"['saber', 'quanto', 'segur', 'discutir', 'noção', 'estúpir', 'de esse', 'pedir', 'pra', 'passar', 'ainda', 'raiva', 'merr', 'ir', 'falar']",False,False,True,False,False,False
"['kkkkk', 'fizemos', 'plano', 'semana', 'todo', 'pra', 'chegar', 'hoje', 'chover', 'tnc']",False,False,False,False,False,False
"['sonhar', 'todo', 'hora', 'caralho', 'sinto', 'faltar', 'de esse', 'amizade']",False,False,False,False,False,False
"['cara', 'ir', 'fuder', 'procura', 'defeito', 'em esse', 'porra', 'hrs', 'procurar']",False,True,False,False,False,False
"['ir', 'fuder', 'calcinho', 'kkkkkkkkkkkkkkk']",False,True,False,False,False,False
"['vamo', 'carair']",False,False,False,False,False,False
"['novinho', 'foto', 'perfil', 'mostrar', 'rola']",False,True,False,False,False,False
"['verso', 'poesiaoutono', 'ventaniapraia', 'cariocasomos', 'pão', 'padariapiano', 'melodiafilme', 'pipoca', 'ahde', 'dois', 'coração', 'ficar', 'apenas', 'amizade', 'colorido']",False,False,False,False,False,False
"['porra', 'passinho', 'chegar', 'sul', 'velho', 'perguntar']",False,False,False,False,False,False
"['bicho', 'donzelo', 'carair']",False,False,True,False,False,False
"['odeio', 'fazer', 'barba', 'mane', 'pqp']",False,False,False,False,False,False
"['porra', 'tudo', 'queriiiiaaaaaa']",False,False,False,False,False,False
"['porra', 'bicho', 'amo', 'frentista', 'flanelinha', 'chamar', 'assim', 'kkkkkkkwkwk', 'rainha', 'chamar', 'patroinha', 'acho', 'chique']",False,False,False,False,False,False
"['caralho', 'chapado', 'maluco', 'det', 'dimensão', 'alternativo']",False,False,False,False,False,False
