text,tokenized_text,homophobia,obscene,insult,racism,sexism,xenophobia
cheguei hospital malzona encheram remédio gotas rivotril igual mongolóide,"['cheguei', 'hospital', 'malzona', 'encher', 'remédio', 'gotas', 'rivotril', 'igual', 'mongolóide']",0,0,0,0,0,0
cara falou anos milh玫es d贸lares,"['Cara', 'falar', 'ano', 'milh玫es', 'd贸lar']",0,0,0,0,0,0
priscila voce vai pagar mano vou ficar chorando ombro duas horas seguidas,"['priscila', 'voce', 'ir', 'pagar', 'mano', 'ir', 'ficar', 'chorar', 'ombro', 'dois', 'hora', 'seguir']",0,0,0,0,0,0
ficaram cara poeira,"['ficar', 'cara', 'poeira']",0,0,1,0,0,0
pois hoje vezes agora nao tira pescoço tigre cuidado quer subir rapido tombo maior vamos esperar,"['pois', 'hoje', 'vez', 'agora', 'nao', 'tirar', 'pescoço', 'tigre', 'cuidado', 'querer', 'subir', 'rapir', 'tombo', 'grande', 'ir', 'esperar']",0,0,0,0,0,0
farofa pra dar informação medo receio chama,"['farofa', 'pra', 'dar', 'informação', 'medo', 'receio', 'chamar']",0,0,0,0,0,0
tiro contexto mlk falou merda quer certo,"['tiro', 'contexto', 'mlk', 'falar', 'Merda', 'querer', 'certo']",0,0,1,0,0,0
fuder viuu,"['fuder', 'viuur']",0,1,1,0,0,0
queria dedo quente gelado foda rialtao uiasuiasuiuasias manda abraço,"['querer', 'dedo', 'quente', 'gelar', 'foda', 'rialtao', 'uiasuiasuiuasio', 'manda', 'abraço']",0,1,1,0,0,0
shows lindos estrutura melhor show internacional pqp falar dessa energia,"['show', 'linr', 'estrutura', 'bom', 'show', 'internacional', 'pqp', 'falar', 'de esse', 'energia']",0,1,0,0,0,0
consideração aqilo pessoas enfiam,"['consideração', 'aqilo', 'pessoa', 'enfer']",0,1,0,0,0,0
amanda ficou dadas comigo ontem vsf garota toxica,"['amandar', 'ficar', 'dar', 'comigo', 'ontem', 'vsf', 'garota', 'toxico']",0,0,0,0,0,0
turminha igreja cabeça pra pensar multirão deslikes vai mudar alguma coisa tirar beleza comercial feio cafona infantil vão procurar algo produtivo pra fazer ajudar pobre morador rua coisa parecida ensinou mandou ninguém entrar youtube dar babaca paz senhor,"['turminho', 'igreja', 'cabeça', 'pra', 'pensar', 'multirão', 'deslikes', 'ir', 'mudar', 'algum', 'coisa', 'tirar', 'beleza', 'comercial', 'feio', 'cafonar', 'infantil', 'ir', 'procurar', 'algo', 'produtivo', 'pra', 'fazer', 'ajudar', 'pobre', 'morador', 'ruar', 'coisa', 'parecido', 'ensinar', 'mandar', 'ninguém', 'entrar', 'youtube', 'dar', 'babaca', 'paz', 'senhor']",0,0,1,0,0,0
marica enserio estoy muy buena jaja,"['maricar', 'enserio', 'estoy', 'muy', 'Buena', 'jaja']",1,0,0,0,0,0
fod série ótima citação,"['fod', 'série', 'ótimo', 'citação']",0,1,0,0,0,0
casta parece sumo casta nunca dejo casta las patronales fue asesor del genocida bussi,"['casta', 'parecer', 'sumo', 'casta', 'nunca', 'dejo', 'castar', 'Las', 'patronales', 'fue', 'asesor', 'del', 'genocer', 'bussi']",0,0,1,0,0,0
vai fuder ajudando caralho,"['ir', 'fuder', 'ajudar', 'caralho']",0,1,1,0,0,0
quebrar ovo coisa fácil mundo pai,"['quebrar', 'ovo', 'coisa', 'fácil', 'mundo', 'pai']",0,0,0,0,0,0
deu tiro levou flow junto lembra história grande invadir cidade persépolis rei festa regada vinho prostitutas bajuladores thaís prostituta instigou jogar tocha palácio luxuoso onde generais fizeram recobrou consciência feito arrependeu amargamente restou ver herança tesouro valor inestimável consumido fogo tudo custas domínio álcool,"['dar', 'tiro', 'levar', 'flow', 'junto', 'lembrar', 'história', 'grande', 'invadir', 'cidade', 'persépoli', 'rei', 'festa', 'regar', 'vinho', 'prostituta', 'bajulador', 'thaís', 'prostituta', 'instigar', 'jogar', 'tocha', 'palácio', 'luxuoso', 'onde', 'general', 'fazer', 'recobrar', 'consciência', 'fazer', 'arrepender', 'amargamente', 'restar', 'ver', 'herança', 'tesouro', 'valor', 'inestimável', 'consumer', 'fogo', 'tudo', 'custa', 'domínio', 'álcool']",0,0,0,0,0,0
calor todo chuva prestes chegar,"['calor', 'todo', 'chuva', 'prestes', 'chegar']",0,0,0,0,0,0
ahhhh caralho vamos lda tókio porra,"['ahhhh', 'caralho', 'ir', 'lda', 'tókio', 'porra']",0,1,0,0,0,0
relação amizade base amor pequenas doses raiva kkkkkkkkkk odeio amigos,"['relação', 'amizade', 'base', 'amor', 'pequeno', 'dose', 'raiva', 'kkkkkkkkkk', 'odeio', 'amigo']",0,0,1,0,0,0
tan idiota hecha enemigo país vecino eso andar ayudando socialistas,"['tan', 'idiota', 'hecho', 'enemigo', 'país', 'vecino', 'eso', 'andar', 'ayudar', 'socialista']",0,0,1,0,0,0
amor coisa nasce dentro gente vive doenteeee,"['amor', 'coisa', 'nascer', 'dentro', 'gente', 'viver', 'doenteeee']",0,0,0,0,0,0
mata,['matar'],0,0,1,0,0,0
ainda bonde maravilhas ent茫o kkkkkkk,"['ainda', 'bonder', 'maravilhas', 'ent茫o', 'kkkkkkk']",0,0,0,0,0,0
sempre achei importante cuidar tudo vejo certos casos preciso especialista área possamos resolver certos problemas conseguimos sozinhos,"['sempre', 'achar', 'importante', 'cuidar', 'tudo', 'vejo', 'certos', 'caso', 'preciso', 'especialista', 'área', 'possar', 'resolver', 'certos', 'problema', 'conseguir', 'sozinho']",0,0,0,0,0,0
rindo demais joyce contando quase mandou osório tomar kkkkkkk lembrei logo jozi camila,"['rir', 'demais', 'joyce', 'contar', 'quase', 'mandar', 'osório', 'tomar', 'kkkkkkk', 'lembrar', 'logo', 'jozi', 'camila']",0,1,0,0,0,0
iludida demais pqp,"['iludir', 'demais', 'pqp']",0,1,0,0,0,0
sigo pedindo deus força sabedoria tudo certo,"['sigo', 'pedir', 'deus', 'força', 'sabedorio', 'tudo', 'certo']",0,0,0,0,0,0
dormir tarde caralho assistindo série vinícius,"['dormir', 'tarde', 'caralho', 'assistir', 'série', 'vinícius']",0,0,0,0,0,0
tão amorzinho conseguem fdp cmgo,"['tão', 'amorzinho', 'conseguir', 'fdp', 'cmgo']",0,0,0,0,0,0
surreal cata pai consegue matar própria filha paulada coração nenhum morrer lixo desse,"['surreal', 'cata', 'pai', 'conseguir', 'matar', 'próprio', 'filha', 'paular', 'coração', 'nenhum', 'morrer', 'lixo', 'de esse']",0,0,1,0,0,0
sulista oivocês this nazismo homofobia preconceito racismo machismo,"['sulista', 'oivocês', 'thi', 'nazismo', 'homofober', 'preconceito', 'racismo', 'machismo']",0,0,0,0,0,1
kkkkkkkkkkkk foda irmã imagina,"['kkkkkkkkkkkk', 'foda', 'irmã', 'imaginar']",0,0,0,0,0,0
incrível poder alguns simples emojis,"['incrível', 'poder', 'algum', 'simples', 'emojis']",0,0,0,0,0,0
dança cara seguidores falsa cacete comunista tudo lixo url,"['dançar', 'cara', 'seguidor', 'falso', 'cacete', 'comunista', 'tudo', 'lixo', 'url']",0,1,1,0,0,0
sai anonimo filho duma puta bota contra safado,"['sair', 'anonimo', 'filho', 'de um', 'puta', 'bota', 'contra', 'safar']",0,1,1,0,0,0
puts,['puts'],0,1,0,0,0,0
traidor herói agora pra turma parem idolatrar políticos pqp,"['traidor', 'herói', 'agora', 'pra', 'turma', 'par', 'idolatrar', 'político', 'pqp']",0,0,1,0,0,0
kkkkkkkkkkkk cara fazer amigo,"['kkkkkkkkkkkk', 'carar', 'fazer', 'amigo']",0,0,0,0,0,0
mlk tosse alérgica alergia pele rosto descascando inteiro rinite pqp irmão,"['mlk', 'tosse', 'alérgico', 'alergiar', 'pele', 'ror', 'descascar', 'inteiro', 'rinite', 'pqp', 'irmão']",0,1,0,0,0,0
quero ter ver monte gnt pedindo números estranhos fazer amigos pensar chances encontrar aqls gurias dnv assusta mew reconhecerem pai perceber,"['querer', 'ter', 'ver', 'monte', 'gne t', 'pedir', 'número', 'estranho', 'fazer', 'amigo', 'pensar', 'chance', 'encontrar', 'aqlsr', 'Gurias', 'dnv', 'assustar', 'mew', 'reconhecer', 'pai', 'perceber']",0,0,0,0,0,0
frio caraio,"['frio', 'caraio']",0,1,0,0,0,0
iria pra cabo verde precisasse visto chatice porra,"['ir', 'pra', 'cabo', 'verde', 'precisasse', 'ver', 'chatice', 'porra']",0,0,0,0,0,0
sinceramente tão linda mosso tenta emagrece vai sentir melhor merece pode matar,"['sinceramente', 'tão', 'linda', 'mosso', 'tentar', 'emagrece', 'ir', 'sentir', 'bom', 'merecer', 'poder', 'matar']",0,0,1,0,0,0
kkkkkkkk puta acredite,"['kkkkkkkk', 'puta', 'acreditar']",0,0,0,0,0,0
datena burguês fdp fala porquê nunca pegou pesado nunca trabalhou povo brasileiro pobre agora vem defender nazista igualmente outro fdp ladrão bom acusa nunca fez nada povo,"['dateno', 'burguês', 'fdp', 'falar', 'porquê', 'nunca', 'pegar', 'pesar', 'nunca', 'trabalhar', 'povo', 'brasileiro', 'pobre', 'agora', 'vir', 'defender', 'nazista', 'igualmente', 'outro', 'fdp', 'ladrão', 'bom', 'acusar', 'nunca', 'fazer', 'nada', 'povo']",0,1,1,0,0,0
noooooh mano sdd dessa música pqp obrigado lembrar,"['nooooohr', 'Mano', 'sdd', 'de esse', 'música', 'pqp', 'obrigar', 'lembrar']",0,1,0,0,0,0
bosta krlh,"['bosta', 'Krlh']",0,1,1,0,0,0
sendo vascão sei bem quanto fdp roubou ladrão pouco,"['ser', 'vascão', 'saber', 'bem', 'quanto', 'fdp', 'roubar', 'ladrão', 'pouco']",0,1,1,0,0,0
linda vestido mata qualquer,"['linda', 'vestir', 'matar', 'qualquer']",0,0,0,0,0,0
mentira,['mentira'],0,0,0,0,0,0
pietro sabe comer peidar pqp,"['pietro', 'saber', 'comer', 'peidar', 'pqp']",0,1,0,0,0,0
pessoal adora ficar nessa babaquice fulano destruiu outro humilhou falou óbvio qualquer pessoa minimamente madura falaria outro lado maconheiro peter,"['pessoal', 'adorar', 'ficar', 'em esse', 'babaquice', 'fulano', 'destruir', 'outro', 'humilhar', 'falar', 'óbvio', 'qualquer', 'pessoa', 'minimamente', 'madura', 'falar', 'outro', 'lado', 'maconheiro', 'peter']",0,0,1,0,0,0
ontem engraçado pqp kkkkkk,"['ontem', 'engraçar', 'pqp', 'kkkkkk']",0,1,0,0,0,0
olha fdp linda,"['olhar', 'fdp', 'linda']",0,1,0,0,0,0
ahhhh ficar bem legal jogando vôlei vestidas muçulmanas ainda bem explicou,"['ahhhh', 'ficar', 'bem', 'legal', 'jogar', 'vôlei', 'vestir', 'muçulmana', 'ainda', 'bem', 'explicar']",0,0,0,0,0,0
consideração pessoas enfia,"['consideração', 'pessoa', 'enfiar']",0,1,1,0,0,0
ódio vejo nego cantando norte sul desse país vai tomar,"['ódio', 'vejo', 'nego', 'cantar', 'norte', 'sul', 'de esse', 'país', 'ir', 'tomar']",0,1,1,0,0,0
bloqueio tela mistura pintura van gogh michelangelo kkkk,"['bloqueio', 'tela', 'mistura', 'pinturo', 'van', 'gogh', 'michelangelo', 'Kkkk']",0,0,0,0,0,0
ensino fundamental bolas papel cesto lixo,"['ensino', 'fundamental', 'bola', 'papel', 'cesto', 'lixo']",0,0,0,0,0,0
pau,['pau'],0,1,1,0,0,0
incômodo pegarem garota pqp cheia doença toda porca,"['incômodo', 'pegar', 'garota', 'pqp', 'cheio', 'doença', 'todo', 'porca']",0,0,0,0,1,0
manifestação recado corrupção nociva covid moro traidor decepção moro covarde fez coisa errada cúmplice depoimento pra amigos delegados falsamente amparado ministro fdp careca acompanhados advogados bandidos famosos clima festivo pizza toca globo escolheram lado errado pata enganat população,"['manifestação', 'recar', 'corrupção', 'nocivo', 'covid', 'Moro', 'traidor', 'decepção', 'Moro', 'covarde', 'fazer', 'coisa', 'errado', 'cúmplice', 'depoimento', 'pra', 'amigo', 'delegado', 'falsamente', 'amparar', 'ministro', 'fdp', 'carec', 'acompanhar', 'advogado', 'bandir', 'famoso', 'clima', 'festivo', 'pizza', 'tocar', 'globo', 'escolher', 'lar', 'errar', 'patar', 'enganat', 'população']",0,1,1,0,0,0
mds acabei tweetar post errado merda,"['Mds', 'acabar', 'tweetar', 'post', 'errar', 'merdar']",0,0,0,0,0,0
falo quarto muita personalidade porque coisa várias gerações nele viveram real cara maria clara mesmoainda bagunça,"['falar', 'quarto', 'muito', 'personalidade', 'porque', 'coisar', 'várias', 'geração', 'em ele', 'viver', 'Real', 'cara', 'Maria', 'claro', 'mesmoaindo', 'bagunça']",0,0,0,0,0,0
lista mitos nba vince carter dunk contestmodo playoff lebron hoodie melokyrie carecafred vanvleet pós nascimento filhoflu game jordanlinsanityfrobegilbert arenas glock wiggins okcharden olhos pnts segundos mac,"['listar', 'mito', 'nba', 'vincer', 'carter', 'dunk', 'contestmodo', 'playoff', 'lebron', 'hoodie', 'melokyrie', 'carecafred', 'vanvleet', 'pós', 'nascimento', 'filhoflu', 'Game', 'jordanlinsanityfrobegilbert', 'arena', 'glock', 'Wiggins', 'okcharden', 'olho', 'pnts', 'segundo', 'mac']",0,0,0,0,0,0
kkkkk sim definitivamente melhor pessoas interpretavam muitíssimo bem seguiam plot divertido novo estudava viciava rapidamente agora prefiro ficar apenas aqui menos enquanto,"['kkkkk', 'sim', 'definitivamente', 'bom', 'pessoa', 'interpretar', 'muitíssimo', 'bem', 'seguir', 'plot', 'divertido', 'novo', 'estudar', 'viciar', 'rapidamente', 'agora', 'prefiro', 'ficar', 'apenas', 'aqui', 'menos', 'enquanto']",0,0,0,0,0,0
confusão kkkkkkk achamos puta paril,"['confusão', 'kkkkkkk', 'achamos', 'puta', 'paril']",0,0,0,0,0,0
parabéns excelentíssimo cidadão patriota sérgio moro candidato próxima eleição presidente república voto,"['parabéns', 'excelentíssimo', 'cidadão', 'patriotar', 'Sérgio', 'Moro', 'candidato', 'próximo', 'eleição', 'presidente', 'repúblicar', 'votar']",0,0,0,0,0,0
juro hora explodir casa nao possivel toda hora humano falando merda estressando,"['Juro', 'horar', 'explodir', 'casa', 'nao', 'possivel', 'todo', 'hora', 'humano', 'falar', 'merda', 'estressar']",0,0,1,0,0,0
maldito homem confia outro atividade amizades jesus traído desconhecido bom dia,"['maldito', 'homem', 'confiar', 'outro', 'atividader', 'amizade', 'jesus', 'trair', 'desconhecer', 'bom', 'dia']",0,0,1,0,0,0
burro lembrei loja lado teatro bandeira,"['burro', 'lembrar', 'loja', 'lar', 'teatro', 'bandeira']",0,0,1,0,0,0
pior sobre futebol kkkk,"['mau', 'sobre', 'futebol', 'kkkk']",0,0,1,0,0,0
interesse passa tão rápido,"['interesse', 'passar', 'tão', 'rápido']",0,0,0,0,1,0
queria voltar nessa época,"['querer', 'voltar', 'em esse', 'época']",0,0,0,0,0,0
viejo ridículo,"['viejo', 'ridículo']",0,0,1,0,0,0
porra cada diferente então tente entender modo falado falado pra pqp discordo desses mimimi contra drogas contra legalização maconha interessa cada faz sim anda comigo contra palhaçada fazendo monarque palhaçada válida presidiário provado tudo meliante nove dedos disse porque derrubaram partido vai vejam dito deixo aqui opinião sigo fala entendido merda olhar perfil monarque vai tomar toba escrotos,"['porra', 'cada', 'diferente', 'então', 'tentar', 'entender', 'modo', 'falar', 'falar', 'pra', 'pqp', 'discordo', 'de esse', 'mimimi', 'contra', 'droga', 'contra', 'legalização', 'maconho', 'interessar', 'cada', 'fazer', 'sim', 'andar', 'comigo', 'contra', 'palhaçar', 'fazer', 'monarque', 'palhaçar', 'válida', 'presidiário', 'provar', 'tudo', 'meliante', 'nove', 'dedo', 'dizer', 'porque', 'derrubar', 'partido', 'ir', 'vejam', 'dizer', 'deixo', 'aqui', 'opinião', 'sigo', 'falar', 'entendir', 'merdar', 'olhar', 'perfil', 'monarque', 'ir', 'tomar', 'toba', 'escroto']",0,1,1,0,0,0
deve ter comprado medalha vez pilantra sempre pilantra,"['dever', 'ter', 'comprar', 'medalha', 'vez', 'pilantrar', 'sempre', 'pilantra']",0,0,1,0,0,0
poderia acordar puto vizinho som alto acordei janela mandei aumentar dilsinho tava tocando,"['poder', 'acordar', 'puto', 'vizinho', 'som', 'alto', 'acordar', 'janela', 'mandar', 'aumentar', 'dilsinho', 'tar', 'tocar']",0,0,0,0,0,0
pinches hipócritas verga,"['pinche', 'hipócrito', 'verga']",0,1,1,0,0,0
ganhamo porra aqui brasil rumo tokio,"['Ganhamo', 'porrar', 'aqui', 'Brasil', 'Rumo', 'tokior']",0,0,0,0,0,0
sdd neguinha,"['sdd', 'neguinho']",0,0,0,0,0,0
muita resenha cara grupo pqp,"['muito', 'resenho', 'cara', 'grupo', 'pqp']",0,0,0,0,0,0
surpresa zero elegeram inútil cujo único feito anos vida pública colocar família parasitas política elogiar torturadores milicianos claro vão esquecer crimes brasileiro pastar,"['surpresa', 'zero', 'eleger', 'inútil', 'cujo', 'único', 'fazer', 'ano', 'vida', 'público', 'colocar', 'família', 'parasitas', 'político', 'elogiar', 'torturadores', 'miliciano', 'claro', 'ir', 'esquecer', 'crime', 'brasileiro', 'pastar']",0,0,1,0,0,0
mim física frente ananias,"['eu', 'físicar', 'frente', 'ananio']",0,0,0,0,0,0
caralho tiro,"['caralho', 'tiro']",0,0,0,0,0,0
mina pega pia sabendo pia namora auge vagabunda pia então fala,"['mina', 'pegar', 'pia', 'saber', 'pia', 'namora', 'auge', 'vagabunda', 'pia', 'então', 'falar']",0,0,0,0,1,0
lady murphy sempre atenta atrasada faz questão mandar uber bem burro daqueles estanca carro nervoser,"['Lady', 'murphyr', 'sempre', 'atento', 'atrasar', 'fazer', 'questão', 'mandar', 'uber', 'bem', 'burro', 'de aquele', 'estanca', 'carro', 'nervoser']",0,0,1,0,0,0
sinto proficional atual tonto sabe fazer vai adormecer cima teclado ficar marcas teclas,"['sinto', 'proficional', 'atual', 'tonto', 'saber', 'fazer', 'ir', 'adormecer', 'cima', 'teclar', 'ficar', 'marca', 'tecla']",0,0,0,0,0,0
eai selena gomez cad锚,"['eai', 'selenar', 'gomez', 'cad锚']",0,0,0,0,0,0
olhei pra gritei anjaaa,"['olhei', 'pra', 'gritar', 'anjaaa']",0,0,0,0,0,0
vsf namoral,"['vsf', 'namoral']",0,1,0,0,0,0
blzlz fonte caso estuprado estuprador,"['blzlz', 'fonte', 'caso', 'estuprar', 'estuprador']",0,0,0,0,0,0
cara engraçado idiota vai falar mau mulheres mandar eleires luladrao comer capim acabando rir,"['cara', 'engraçar', 'idiota', 'ir', 'falar', 'mau', 'mulher', 'mandar', 'eleir', 'luladrao', 'comer', 'capim', 'acabar', 'rir']",0,0,1,0,0,0
quiser posso passar vergonha problema nenhum,"['querer', 'poder', 'passar', 'vergonha', 'problema', 'nenhum']",0,0,0,0,0,0
deus fml porra,"['deus', 'fml', 'porra']",0,1,0,0,0,0
questão direita esquerda conservador progressista questão moral zelo erário dinheiro público grana garantiria serviços públicos qualidade favor certo defende lavajato cobra stf,"['questão', 'direito', 'esquerdo', 'conservador', 'progressistar', 'questão', 'moral', 'zelo', 'erário', 'dinheiro', 'público', 'granar', 'garantir', 'serviço', 'público', 'qualidade', 'favor', 'certo', 'defender', 'lavajato', 'cobrar', 'stf']",0,0,0,0,0,0
maldito governo faz concordar lixo desse frota maiores apoiadores bolso arrependeu,"['maldito', 'governo', 'fazer', 'concordar', 'lixo', 'de esse', 'frota', 'grande', 'apoiador', 'bolso', 'arrepender']",0,0,1,0,0,0
hahahah pior explicando teoria sobre vampiros lobisomens huahauhauhauhau probleminha filmes adolescentes perequita começando coçar certeza fazer,"['hahahah', 'pior', 'explicar', 'teorio', 'sobre', 'vampiro', 'lobisomem', 'huahauhauhauhau', 'problemer', 'filme', 'adolescente', 'perequito', 'começar', 'coçar', 'certeza', 'fazer']",0,1,1,0,0,0
pau republica dominicanaaqui brasil,"['pau', 'republicar', 'dominicanaaqui', 'Brasil']",0,0,0,0,0,1
gotinha petróleo,"['gotinha', 'petróleo']",0,0,0,1,0,0
sim vontade quebra pedaço pau nesse infeliz,"['sim', 'vontade', 'quebra', 'pedaço', 'pau', 'em esse', 'infeliz']",0,1,1,0,0,0
nojo nunca compro lanche desse lixo,"['nojo', 'nunca', 'compro', 'lanche', 'de esse', 'lixo']",0,0,1,0,0,0
casal fica boiolando dia certeza,"['casal', 'ficar', 'boiolar', 'dia', 'certezar']",1,0,0,0,0,0
vsf entao,"['vsf', 'entao']",0,1,1,0,0,0
anos três décadas luiz faz falta alegria ter convivido entrevistado hoje dia saudade homenagem viva maior todos,"['ano', 'três', 'década', 'Luiz', 'fazer', 'falta', 'alegrio', 'ter', 'conviver', 'entrevistar', 'hoje', 'dia', 'saudade', 'homenagem', 'vivo', 'grande', 'todo']",0,0,0,0,0,0
vídeo nova zelândia virou países anglófonos algo nível vídeos pornografia infantil ameaçando dez anos cadeia compartilhar vídeo prenderam homem,"['vídeo', 'novo', 'zelândia', 'virar', 'país', 'anglófono', 'algo', 'nível', 'vídeo', 'pornografia', 'infantil', 'ameaçar', 'dez', 'ano', 'cadeiar', 'compartilhar', 'vídeo', 'prender', 'homem']",0,0,0,0,0,0
salve carai,"['salver', 'carai']",0,1,0,0,0,0
nyaaan obrigado vou amar conhecer,"['nyaaan', 'obrigar', 'ir', 'amar', 'conhecer']",0,0,0,0,0,0
thais magra sonho engordar pois acho mulher cheinha tão linda magra ruim vergonha praia,"['thal', 'magra', 'sonho', 'engordar', 'pois', 'achar', 'mulher', 'cheinhar', 'tão', 'linda', 'magro', 'ruim', 'vergonha', 'praia']",0,0,1,0,0,0
vlw mano tmj 鉂ゐ煉,"['vlw', 'Mano', 'tmj', '鉂ゐ煉']",0,0,0,0,0,0
engraçado milo acho pattinson uns,"['engraçar', 'milo', 'achar', 'pattinson', 'um']",0,0,0,0,0,0
idai porra odeio justin bieber hoje antes belieber criticava selena kkkkkk pessoas mudam,"['idai', 'porra', 'odeio', 'Justin', 'bieber', 'hoje', 'antes', 'belieber', 'criticar', 'seleno', 'kkkkkk', 'pessoa', 'mudar']",0,0,0,0,0,0
toma folgados,"['tomar', 'folgar']",0,0,1,0,0,0
